UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.6574,0.851,,,0.7944,0.9292,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.4963,0.5031,,,0.6444,0.5906,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.1944,0.6771,,,0.3407,0.7604,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.1926,0.7646,,,0.3426,0.8448,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.35,0.8521,,,0.4963,0.9292,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.4944,0.849,,,0.6463,0.9323,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.6556,0.5042,,,0.8019,0.5885,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.6537,0.6771,,,0.7981,0.7604,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.0444,0.7635,,,0.187,0.8469,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.8056,0.8458,,,0.9463,0.9333,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.8167,0.5125,,,0.9426,0.5813,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.5074,0.5958,,,0.6463,0.6719,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.8111,0.6823,,,0.9389,0.7562,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.2,0.5958,,,0.3315,0.676,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.3519,0.5958,,,0.4926,0.6687,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.0333,0.8396,,,0.1907,0.926,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.1926,0.8438,,,0.3444,0.9323,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/dc4d55dd56d25098c0dd2f1a9e4055f2.png,orb,0.0407,0.5896,,,0.1963,0.6729,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0666,0.5092,,,0.1712,0.5895,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4922,0.5052,,,0.5923,0.5876,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.5976,0.504,,,0.6965,0.5812,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.5895,0.5833,,,0.6949,0.6657,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4849,0.7396,,,0.5878,0.8263,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1683,0.9075,,,0.2766,0.9877,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0613,0.9118,,,0.1626,0.992,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.386,0.5061,,,0.4914,0.5892,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4898,0.5879,,,0.5919,0.6682,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.5972,0.667,,,0.6973,0.7423,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.386,0.7448,,,0.4914,0.8303,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.386,0.5879,,,0.4882,0.667,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.6957,0.5867,,,0.8015,0.6657,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4828,0.6645,,,0.5935,0.7448,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.7026,0.829,,,0.7962,0.9056,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.6005,0.9056,,,0.7026,0.9911,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.6993,0.6694,,,0.7962,0.746,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0658,0.7537,,,0.1712,0.8278,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1679,0.7488,,,0.2737,0.8278,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2786,0.8303,,,0.3807,0.9056,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.3844,0.9108,,,0.4898,0.9887,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2786,0.5101,,,0.3828,0.5852,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.694,0.5086,,,0.7929,0.5852,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2839,0.5892,,,0.386,0.6682,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0674,0.6722,,,0.1712,0.7423,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1728,0.6682,,,0.2721,0.7423,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.5935,0.7488,,,0.694,0.8226,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.6993,0.7475,,,0.7913,0.8189,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1695,0.833,,,0.2737,0.9096,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.386,0.8318,,,0.4951,0.9069,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2806,0.9121,,,0.3725,0.9874,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4931,0.9056,,,0.5919,0.9939,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1814,0.5113,,,0.2667,0.5867,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0637,0.5892,,,0.1658,0.6682,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.1744,0.5879,,,0.2602,0.6682,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2823,0.6734,,,0.3742,0.7436,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.386,0.6759,,,0.4849,0.7399,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.2888,0.7512,,,0.3758,0.8177,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.0658,0.8343,,,0.1658,0.9121,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.4914,0.8318,,,0.6021,0.9069,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.6021,0.8303,,,0.6908,0.8992,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/6cbe2168f458cc33bbcb3b42680c865d.png,orb,0.7112,0.9096,,,0.8117,0.9835,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.1733,0.5352,,,0.3347,0.6327,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.6667,0.5382,,,0.8227,0.6349,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.8253,0.6327,,,0.9853,0.7219,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.3333,0.7181,,,0.492,0.8133,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.18,0.8178,,,0.3387,0.9063,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.664,0.8148,,,0.828,0.9048,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.0027,0.5382,,,0.1747,0.6297,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.0013,0.6319,,,0.1787,0.7219,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.4987,0.6327,,,0.664,0.7204,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.0067,0.8178,,,0.1693,0.9093,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.5,0.7249,,,0.6627,0.8156,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.6733,0.7219,,,0.8253,0.8156,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.1733,0.91,,,0.332,0.9978,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.504,0.9048,,,0.664,0.9993,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.668,0.9018,,,0.8267,1.0,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.3427,0.5375,,,0.4867,0.6304,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.1707,0.6304,,,0.3373,0.7211,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.3387,0.6267,,,0.496,0.7211,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.8293,0.7264,,,0.9827,0.8156,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.008,0.7211,,,0.1733,0.8148,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.3333,0.8156,,,0.5053,0.9078,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.5,0.8178,,,0.6587,0.904,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.008,0.9093,,,0.164,0.9993,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.3333,0.9078,,,0.4907,0.9963,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.8267,0.904,,,0.9907,0.9955,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.5067,0.5345,,,0.664,0.6304,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.8173,0.53,,,0.9907,0.6274,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.176,0.7241,,,0.3213,0.8126,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.6773,0.6439,,,0.812,0.7159,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/35fdc8b7e70e097d0df060f1f51ee212.png,orb,0.8413,0.8216,,,0.984,0.9025,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.3019,0.6835,,,0.4077,0.7776,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.2864,0.7776,,,0.395,0.8824,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.5429,0.7004,,,0.6654,0.8021,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.6695,0.7089,,,0.8076,0.8156,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.6781,0.6023,,,0.819,0.7068,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.5682,0.4259,,,0.7006,0.5113,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.7022,0.4216,,,0.8203,0.5165,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.0944,0.5827,,,0.2173,0.6657,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.3194,0.5916,,,0.4318,0.6811,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.1814,0.6722,,,0.3043,0.7653,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.1658,0.7653,,,0.277,0.8686,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.5715,0.5126,,,0.6871,0.602,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.076,0.6657,,,0.1863,0.7537,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.415,0.6912,,,0.5323,0.7831,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.1491,0.4206,,,0.25,0.4997,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.3501,0.4259,,,0.4592,0.4997,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.1287,0.5025,,,0.2361,0.5751,,
UNASSIGNED,gs://rpad-discord-vcm/orbs/orbs_in_screens/corrected_images/fd31d52ff637b602cf82aac2552a7349.png,orb,0.2361,0.5037,,,0.335,0.5852,,
